source,destination,short_channel_id,flags,active,public,last_update,base_fee_millisatoshi,fee_per_millionth,delay
02e1f8a072ef71f02657b582bf1a2bfd1cb4ea119d19c3ebf39476e2831a8359bc,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,510057:1482:0,0,true,true,1521499371,1000,10,14
02e1f8a072ef71f02657b582bf1a2bfd1cb4ea119d19c3ebf39476e2831a8359bc,024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,511851:461:0,1,true,true,1521417266,1000,10,14
02e1f8a072ef71f02657b582bf1a2bfd1cb4ea119d19c3ebf39476e2831a8359bc,03f8109578aae1e5cfc497e466cf6ae6625497cd31886e87b2f4f54f3f0f46b539,513928:516:1,0,true,true,1521491450,1000,10,14
02e1f8a072ef71f02657b582bf1a2bfd1cb4ea119d19c3ebf39476e2831a8359bc,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,514060:1039:0,1,false,true,1521476377,1000,10,14
02e1f8a072ef71f02657b582bf1a2bfd1cb4ea119d19c3ebf39476e2831a8359bc,02b8bf9a283df48ee3b71651157ef73d72ca54dcf223f72aff2d13d8c8eda484f2,514136:1268:1,1,true,true,1521491278,1000,10,14
02e1f8a072ef71f02657b582bf1a2bfd1cb4ea119d19c3ebf39476e2831a8359bc,03ac27acff678ce4a2f25756612d3a83e2cb4d7552db168d3bb15482b92c80215f,514149:1573:0,0,true,true,1521491445,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,02829de2d8762ac70f6a243c7e210e1a41d7bc9fe909d09f120b7f0b0252c83858,508447:652:0,1,true,true,1521327079,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,02cec453f100e06198bac7512f1befcc74c0d602953fe94b5aa436045c574c4aab,508447:653:0,1,false,true,1521475952,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,03dbd26bedb44490bfbf19c876f41c4561e3c650517a6c6ba77cb5e581b0b886b8,508447:654:0,0,true,true,1521214939,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,508447:655:0,0,false,true,1521482841,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,02952cc6b7f92226e490d6354636604a26484a396627c97661c932ffc55042a500,508447:656:0,1,true,true,1521281876,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,023e2b9bb357b1bf135d59551418178ef020cdd77efee7939cdd7c83f41256f7b1,508447:659:0,1,true,true,1521212331,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,023c5f2b69161742cc49da5be6cb7c940465fc608ff216bafc7573eb31121b22d2,508447:661:0,1,true,true,1521212331,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,034cb559e7946ad169989d4c05d0420f43703b830c1de03dcae2994760f9a8f2a5,508447:663:0,0,true,true,1521108374,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,03f8d1ae8e36d19ed96fefa02f6f6c33fe69ed2fff5ece582b013a92c9077ee396,508488:955:1,0,true,true,1521214939,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,509031:1462:0,0,false,true,1520732089,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,0201c0130bff6c44f7467cfc4d1343741521489177c24fd9e6fb346a16026ee978,508447:664:0,1,false,true,1518302767,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683,508478:424:0,0,false,true,1518495511,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,02a4452b0854f164196b924eb36fbb764a35ba2aa32bb7d7885376581be3b971d4,511794:1344:0,1,true,true,1520909931,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,038d108e6cd9b8e84fa0b89d018c2e254324d3674b2bb3db12b35841889bfe372a,511813:1989:0,0,true,true,1520909931,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,511851:433:0,1,false,true,1521497780,1000,10,14
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,0235447c7485ff2b945bac5fbc366d54a87389bab8cacf1b64b26ec01e96bd165a,514186:1866:1,1,true,true,1521476537,1000,10,14
02177273c1bc7450ebb9b0385bd7225dd0388bb75d8372aab3ccb6527d0b1b87a3,02c119d2fd2e98a88f50d0d2ee4213255b7b8ec2be3a95f9aabd6afb09dd25b083,506540:826:0,0,true,true,1517167080,1000,10,14
038ea575f5e76a29aac9c2035b0c3b9cee8b19fde8c1b8a88318be59a6703cb66b,03447c9f9d17a6f082dcf4cf97e8949e3fe6fd704baa54560aef0d742593659d15,508502:425:0,1,true,true,1519563358,1000,10,14
038ea575f5e76a29aac9c2035b0c3b9cee8b19fde8c1b8a88318be59a6703cb66b,02318a86649ae70b06e6951636b3addc29876fb3dec82a63757595915ae2e3652e,508502:426:0,1,true,true,1519563358,1000,10,14
038ea575f5e76a29aac9c2035b0c3b9cee8b19fde8c1b8a88318be59a6703cb66b,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,508503:2091:0,0,false,true,1519736419,1000,10,14
038ea575f5e76a29aac9c2035b0c3b9cee8b19fde8c1b8a88318be59a6703cb66b,0298f4c665268b4906ae486ef681510d7d4aab2facb6f6a620a8f6fd18f5b4fb0e,508729:1391:0,1,false,true,1518512612,1000,10,14
038ea575f5e76a29aac9c2035b0c3b9cee8b19fde8c1b8a88318be59a6703cb66b,021f2cbffc4045ca2d70678ecf8ed75e488290874c9da38074f6d378248337062b,511126:389:1,1,true,true,1519773390,1000,10,14
031c745726ee260de2e498d1e88478517f7fa2c9b6548e76e94e81129aed4ead34,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,508852:1598:0,1,true,true,1518462507,1000,10,14
031c745726ee260de2e498d1e88478517f7fa2c9b6548e76e94e81129aed4ead34,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,508861:710:0,0,true,true,1518769737,1000,10,14
031c745726ee260de2e498d1e88478517f7fa2c9b6548e76e94e81129aed4ead34,020d3d5995a973c878e3f6e5f59da54078304c537f981d7dcef73367ecbea0e90e,508861:711:1,1,false,true,1518519218,1000,10,14
03b0ae61e882c00adfc5dadb2005b517e034ae1b9a44f44962f37da3c723634d6b,0371190acfb2e92bd1faa6ce4d12ff248798515a92ac903ac14d31b5172d9b2917,513205:416:1,1,true,true,1521243849,1000,10,14
03b0ae61e882c00adfc5dadb2005b517e034ae1b9a44f44962f37da3c723634d6b,02c119d2fd2e98a88f50d0d2ee4213255b7b8ec2be3a95f9aabd6afb09dd25b083,513684:1894:1,1,false,true,1521321954,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,0301f33f9025d623df59eef0fe57813062447cd427cd4709ed974d12f268686db8,508506:1485:0,0,true,true,1520997012,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,020d3d5995a973c878e3f6e5f59da54078304c537f981d7dcef73367ecbea0e90e,508506:1486:0,1,true,true,1520694616,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,508506:1487:0,0,false,true,1520732081,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683,508518:874:0,0,true,true,1520997012,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,03b08ad01f5473717ee0251777b80cf7effa70b681ec0b1cd5c49317e8ffc52447,508520:1325:0,0,false,true,1520937775,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,509031:1464:0,0,false,true,1520968677,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,0247604546e9380d47b3de1420d18b6aa46ea6ed10b8ddf1d07dd8685d686a84df,509165:1030:0,1,true,true,1520744867,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,03c7cad7e4ecfc741909b910d59b31b631e36afffc58e87389172c80702fddcbfa,509487:1427:1,0,true,true,1520997012,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,02647bf54e30968a2c56dc227bcc4a26bac8df94e4a6710df9a1bb230bbfda7e59,510308:739:0,0,true,true,1520997012,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,035c5140cc8efafa4fb97b0759de6b24249d716f565eb34dff6eb3ae14b4c5f961,508952:982:0,0,true,true,1520997012,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,03a9b9b4d5bff67fb90d7deaf7db842e3aa5e3abea58fa488a8af3d163679107d7,510697:1328:1,0,true,true,1520839290,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,03d230e83b40d70a05cc6bb325143739d12d527432622d0e5376e7f9e8aa44c72a,511197:434:0,0,true,true,1520997012,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,021f2cbffc4045ca2d70678ecf8ed75e488290874c9da38074f6d378248337062b,511218:1940:0,1,true,true,1520997012,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,027e9923151c58a7dfed9c2cd521587dbd0f0928f548b7853dde7475c21ad3a786,511508:1757:1,0,true,true,1520997012,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,025194ee11df41cb6b4478aa76a94ccccca02742256342a454072a5d0bd1977460,511650:571:0,1,false,true,1520031168,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,03d8fccf7a73eb1c53f7eaa3f99bd5c64f2267ebc260ad0e5714d4c104719d230d,509580:703:0,0,true,true,1520997012,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,0215766777b7d8f80c64d27126ec4b985e5ad1049e8ecfc0069a915bdddfa7b7f8,510232:702:0,1,false,true,1519219668,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,512931:1438:0,1,true,true,1520984319,1000,10,14
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,02631a68483508f615faeea5c9312fabcba8daa0b771fb0d81043fc5d44bd408cf,513008:617:0,0,false,true,1520937770,1000,10,14
02218972b752f42602291810b1e9c0ed2df72abcc04c9b4defc5d4d444092d20d9,020d3d5995a973c878e3f6e5f59da54078304c537f981d7dcef73367ecbea0e90e,508296:364:1,1,true,true,1518181689,1000,10,14
02218972b752f42602291810b1e9c0ed2df72abcc04c9b4defc5d4d444092d20d9,024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,508510:1986:1,0,true,true,1518272930,1000,10,14
02218972b752f42602291810b1e9c0ed2df72abcc04c9b4defc5d4d444092d20d9,034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683,508324:707:0,0,false,true,1518220532,1000,10,14
03f5c76e54b5733b57450b0b14f180c98d4e74c46d797222dd11ded767dedb64dd,0307964504055d2405e731906426d1b6831a2fe1c3f1877240d6537ab567a2c928,510793:182:1,1,true,true,1519840411,1000,10,14
032e000d7927b0d78f7ce4285b7c8e4db97300fb55f2833173d7c28289abbed5bf,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,512777:2582:0,1,true,true,1521033888,1000,10,14
032e000d7927b0d78f7ce4285b7c8e4db97300fb55f2833173d7c28289abbed5bf,033907be919e25a79ddd0fa0c050ceb24d9a05a8f492cc16c32fa08029833c9bdd,512777:2679:0,0,false,true,1520664799,1000,10,14
03258e24ed337e26b7f0ba1b4bd39a8e5d457a24f3b6c97b399d4e71e8535807fc,034fd0be2b82f609f30593d2c5b7f27eb33c5e84f660446e4bf1501c838ce052d4,513051:1360:1,0,true,true,1521016816,1000,10,14
03258e24ed337e26b7f0ba1b4bd39a8e5d457a24f3b6c97b399d4e71e8535807fc,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,514185:383:0,0,true,true,1521502204,1000,10,14
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03bd3466efd4a7306b539e2314e69efc6b1eaee29734fcedd78cf81b1dde9fedf8,504310:2387:1,1,true,true,1521498039,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02eccebd9ed98f6d267080a58194dbe554a2b33d976eb95bb7c116d00fd64c4a13,504383:845:1,1,true,true,1521498040,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,035f1498c929d4cefba4701ae36a554691f526ff60b1766badd5a49b3c8b68e1d8,504481:631:1,1,true,true,1521498040,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02ee4469f2b686d5d02422917ac199602ce4c366a7bfaac1099e3ade377677064d,504605:981:1,1,true,true,1521498040,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02c0ac82c33971de096d87ce5ed9b022c2de678f08002dc37fdb1b6886d12234b5,504869:1320:0,1,true,true,1521235194,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,039a8f88dca257f4f67a2c65bfcc6ab1d398488334d3b3a78d514c8e3f6638a903,505156:518:0,1,true,true,1521498040,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,035bfee56cc75cbfa0f16d4466094bac0a796065d0aec6b5d44031091578053c05,505268:492:0,1,true,true,1521498041,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03a9b9b4d5bff67fb90d7deaf7db842e3aa5e3abea58fa488a8af3d163679107d7,505337:986:0,1,true,true,1521498041,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02c119d2fd2e98a88f50d0d2ee4213255b7b8ec2be3a95f9aabd6afb09dd25b083,505379:1005:0,1,true,true,1521501166,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,022c715b377856f5e176c52dfbe1f19b0283c4a85d563b1f09a9c7d9b6820ec375,505660:187:0,1,true,true,1521501167,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,034fe030b88d6439af1d7cd9067b1a4b7b28a3b31fd5f43ebb47547213a79df3f6,505807:1747:1,1,true,true,1521501168,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03867da6ba2e32bd6e6e32de8cc010711eeabd73235d6e49544a9229b02b3d35a2,505809:540:0,1,true,true,1521501168,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,0201c0130bff6c44f7467cfc4d1343741521489177c24fd9e6fb346a16026ee978,505841:680:0,1,true,true,1521487204,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02a5487cab84e33cacf424633e7520cfb3fce51aeaab41942ab01e72fb49d166f6,505881:1706:1,1,true,true,1521501169,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02844b6ce10197a478834444fa13ef594a4ff44636ddc89a8511f42202f861e2e7,505898:801:0,1,true,true,1521501169,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,0234f282a337f4aef2bd985c38d02f5fcc24d1c3adfae01b62df18a09297cf15a5,505941:675:0,1,true,true,1521501170,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,036e5f6c4697e39c1aa75d65b1a6c9041f2724ec04d08c52ad210f4440a692a080,506011:1658:0,1,true,true,1521501170,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,023640ad2c2fdcba0009652bd5e97360e11578de9877732b3f242ab93608183d62,506011:1742:0,1,true,true,1521501170,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,020e7172190f243d11731a3ca6b33dab6e8441b7c5c306fe29f2c3d2fce91713fb,506050:642:0,1,true,true,1521487206,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03a8a96a65ee19b7add42800d777c3eaf4b1ea133e63f2c78c9f254cd4faf0aca9,506058:1289:1,1,true,true,1521501170,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02006b7be7ea4b7cdf181c5c7b338e80904f13173220eb07e991a268e518a35b4a,506064:929:0,1,true,true,1521501170,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02ee35af5529b44442bea545506c189b67d0ba3179e41116b0990b4e0d72206a4c,506064:1108:0,1,true,true,1521487206,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03cd44680050e504d0a74ad416960a84aab22d59b8c5921575ffef4575997ae7cd,506066:1441:0,0,true,true,1521487206,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02d4079fbbed8f92d4eb57712dae93c9df909a8fe876e771b8349380c2c08da37f,506067:481:0,1,true,true,1521487206,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02b813dcf53442e2ba8ac0b7911dc31ab0b62fda5e55b30388efb6c39a8ee54d3c,506069:917:1,1,true,true,1521501170,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,0239475f6f41ca26688699b4e2fb4ac87bcfbde8b02788937a4b7e54bdeb5860ce,506088:2414:0,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,023337924c8c847b6b78982d0baa8efd3c48a65facb987fdd277a04c7c7791a4eb,506166:775:0,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,0273081ce642554d5a68a5236564fe88a3783457dc09e52812517f5724f36daefd,506191:581:0,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,029cf833ceef83b31b2e202d46c99c2dc9b5fa56259d8b84d128ee37e65e4e96d3,506227:702:0,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02ef61a252f9504a42fc264a28476f44cea0711a44b2da0bd729ad52aaee9d86b7,506227:703:0,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,0226be33e1c3cd07b31d58b3721bbb3e5275c39dace7567be4d79a98c01e7a6d5b,506405:1151:0,1,true,true,1521501173,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,035ec1f8ea7d376385dfa7c92bd9a0c43e1c88a4058179c3a80ac68abc27dd2389,506411:951:0,1,true,true,1521501174,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02d76bd24afd87d3591b0f349ee2f3cef4e090f3fb0e7254988cbc060a75aed029,506418:795:0,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,0217868f504d0e2dca129a2d5e5385cdd3526c871286db96c4bf68f3c2a4d0d98b,506480:1682:0,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03e6ac3db37d6efeaa2be3d9faa5fcb9bf41d3feb03014148475b36e9688d12c24,506486:1136:1,0,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,025952abf73c81c9fde71e94b2976c5fd34e699778e26555fd235337e463b4336e,506562:1290:0,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02cec453f100e06198bac7512f1befcc74c0d602953fe94b5aa436045c574c4aab,506620:1999:0,1,true,true,1521400304,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03a9c19058bc5cda0e7eff38cbedd6cf2347f7250137981ffda9bea5b5485c777f,506764:755:1,1,true,true,1521501174,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03baa70886d9200af0ffbd3f9e18d96008331c858456b16e3a9b41e735c6208fef,506879:1459:0,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03352c89e73541dad209b43fd077d0ddbe449a5a386fb1546b8ad57c405395fd23,506879:1792:0,1,true,true,1521501175,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,024d2a7636c331eb2b9216ee40405e105f0b887479517f10b6f3cd0cf87ab280fa,506881:2273:1,1,true,true,1521501175,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,034cb559e7946ad169989d4c05d0420f43703b830c1de03dcae2994760f9a8f2a5,506882:2070:1,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02829de2d8762ac70f6a243c7e210e1a41d7bc9fe909d09f120b7f0b0252c83858,506883:739:0,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02626c42851a22ba4c81c8e2f3c8dffd4634df777183c717da5d0597e238971e1f,506884:582:0,1,true,true,1521501176,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,023c5f2b69161742cc49da5be6cb7c940465fc608ff216bafc7573eb31121b22d2,506885:697:1,1,true,true,1521501178,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03e3d670d86f33181ee7451f14998b376a0d5deba8ab064b4ebe5ad5706f7b112b,506922:1065:0,0,true,true,1521501178,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02dcdd7e18b80dc7fd51af34e871901c13f574e4b82325dc74c0beeada5771e8e9,507103:1287:1,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02596aec85385dee365614b27562140a5c9869b5c3fe51c9e60cde045ab953deff,507123:1159:0,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,029efce538a7f6ba7873b1bd00e0028ca39a658b96af326d349fa45bfa34226073,507325:409:1,1,true,true,1521487207,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03dcd840ff15d19792e8a8d704bbbbafc629c22324f0d002d8f4cc87c8798f03ef,507326:823:1,0,true,true,1521413468,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03fcf9e53678d18e51f0e2da4515caa64c517e3f8cc804809b44ecc165d214b3fd,507327:2215:1,0,true,true,1521487208,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,0298b13021a26017067a2fe89d675c7645a5fc7a67fdee7c70a6da4ff7a4630ad3,507489:1766:1,1,true,true,1521489039,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,021177240c2ec0f9ad564fffb76a810dcb0b21b1136380014689accd307c4e1c1c,507501:605:1,1,true,true,1521501178,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,032b31feacb6d645c9a83a015d2b52d549205ef515ddea9f0a6b8a4a657eefec3a,507518:910:0,1,true,true,1521489040,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,038a09e4bef5ccd22c94d6f07a878d496c6fd2c501349cb7be90ada06fcde5132c,507581:524:0,1,true,true,1521489040,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02a3d830cbd960b17ac55208ab9642a77d6bc3c24007e72d39994829b2d5471053,507654:1090:0,1,true,true,1521501178,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,507672:1254:0,1,true,true,1521489041,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,035fc00ae1fc445d3ca6caf6a174f5e0cc55e0d001bc5de451a11d7ca660dee4b5,507696:1124:1,1,true,true,1521489041,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02c8a3999011efbe323f1bb0af373e7b07b0aa11eff866d48702a0653630cd5311,507793:1053:0,1,true,true,1521489041,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,03d5cfc87ec933a522cfc496273b74de47753bd3a5cc4d3cec445110a775e3cec4,507818:445:0,0,true,true,1521489041,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,0331ba4e0a33f5555e583bdc833ceea1fbebf4a4d57929a7b1f51c4fe5b465ae1a,507821:1388:0,1,true,true,1521489041,1,1,144
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,02cd85b27d1c7648a87edd147b3b1d27927fd9fbc244d79f9c4bd6f6bce68b1505,507821:1390:0,1,true,true,1521489043,1,1,144
